Date,TQQQ_close,next_day_return,high_volatility,direction_prob,big_move_prob,switch_prob,pred_direction,pred_big_move,pred_switch,signal,signal_change,strategy_daily_return_gross,strategy_daily_return_net,cum_strategy_return,cum_tqqq_return,fee
2021-11-08 05:00:00+00:00,81.6862564086914,-0.02060525941457103,0,0.14,0.18,0.0,0,0,0,0,0.0,0.0,0.0,1.770707617075014,0.525259032501209,0.0
2021-11-09 05:00:00+00:00,80.00308990478516,-0.04382050063106957,0,0.22,0.7,0.0,0,1,0,0,0.0,0.0,0.0,1.770707617075014,0.4584214181049451,0.0
2021-11-10 05:00:00+00:00,76.497314453125,0.008109583095301076,0,0.78,0.27,0.0,1,0,0,1,1.0,0.008109583095301076,0.008009583095301077,1.79289982996676,0.4702486077830339,0.0001
2021-11-11 05:00:00+00:00,77.11767578125,0.03174099878432535,0,0.81,0.7,0.0,1,1,0,1,0.0,0.03174099878432535,0.03174099878432535,1.8815492600744772,0.5169157670553313,0.0
2021-11-12 05:00:00+00:00,79.56546783447266,-0.0003021439177355312,0,0.33,0.13,0.0,0,0,0,0,-1.0,0.0,-0.0001,1.8812611051484698,0.5164574401825983,0.0001
2021-11-15 05:00:00+00:00,79.54142761230469,0.020677359904711867,0,0.91,0.22,0.0,1,0,0,1,1.0,0.020677359904711867,0.020577359904711868,1.9405498518885578,0.5478137764534319,0.0001
2021-11-16 05:00:00+00:00,81.1861343383789,0.0011845436274324772,0,0.86,0.2,0.0,1,0,0,1,0.0,0.0011845436274324772,0.0011845436274324772,1.9440330614767598,0.549647229398782,0.0
2021-11-17 05:00:00+00:00,81.28230285644531,0.030587861609257194,0,0.86,0.69,0.0,1,0,0,1,0.0,0.030587861609257194,0.030587861609257194,2.0340847373342887,0.5970476243948006,0.0
2021-11-18 05:00:00+00:00,83.7685546875,0.01693569011646212,0,0.66,0.24,0.0,1,0,0,1,0.0,0.01693569011646212,0.01693569011646212,2.0854690562328697,0.6240947280627829,0.0
2021-11-19 05:00:00+00:00,85.1872329711914,-0.03466171863895917,0,0.14,0.81,0.0,0,1,0,0,-1.0,0.0,-0.0001,2.0851605093272463,0.5678008135556538,0.0001
2021-11-22 05:00:00+00:00,82.2344970703125,-0.013625930544113207,0,0.2,0.26,0.0,0,0,0,0,0.0,0.0,0.0,2.0851605093272463,0.5464380685631403,0.0
2021-11-23 05:00:00+00:00,81.11397552490234,0.009248694314427874,0,0.77,0.24,0.0,1,0,0,1,1.0,0.009248694314427874,0.009148694314427875,2.113385699738026,0.560740601535475,0.0001
2021-11-24 05:00:00+00:00,81.86417388916016,-0.05516061777983261,0,0.18,0.85,0.0,0,1,0,1,0.0,-0.05516061777983261,-0.05516061777983261,1.94164942115358,0.4746491857607107,0.0
2021-11-26 05:00:00+00:00,77.34849548339844,0.062111581300942076,0,0.73,0.77,0.0,1,1,0,0,-1.0,0.0,-0.0001,1.9413552562114647,0.5662419785524551,0.0001
2021-11-29 05:00:00+00:00,82.1527328491211,-0.042966596250734734,0,0.14,0.86,0.0,0,1,0,0,0.0,0.0,0.0,1.9413552562114647,0.4989458918290397,0.0
2021-11-30 05:00:00+00:00,78.62290954589844,-0.05131805479569562,0,0.19,0.87,0.0,0,1,0,0,0.0,0.0,0.0,1.9413552562114647,0.42202290441637413,0.0
2021-12-01 05:00:00+00:00,74.588134765625,0.01882632653929628,0,0.8,0.22,0.02,1,0,0,1,1.0,0.01882632653929628,0.01872632653929628,1.9964360352073562,0.44879437196127525,0.0001
2021-12-02 05:00:00+00:00,75.99235534667969,-0.05024662490826237,0,0.31,0.9,0.01,0,1,0,1,0.0,-0.05024662490826237,-0.05024662490826237,1.8458752376846914,0.3759973445841356,0.0
2021-12-03 05:00:00+00:00,72.17399597167969,0.02338733973291718,0,0.83,0.2,0.03,1,0,0,1,0.0,0.02338733973291718,0.02338733973291718,1.9124326887059198,0.4081782619535166,0.0
2021-12-06 05:00:00+00:00,73.86195373535156,0.09017538466687203,0,0.85,0.82,0.01,1,1,0,0,-1.0,0.0,-0.0001,1.9121414454370491,0.5351612784047022,0.0001
2021-12-07 05:00:00+00:00,80.5224838256836,0.01391525664133364,1,0.82,0.25,0.01,1,0,0,1,1.0,0.01391525664133364,0.01381525664133364,1.9523734268816262,0.5565234415795415,0.0001
2021-12-08 05:00:00+00:00,81.64297485351562,-0.043175996354769985,0,0.14,0.84,0.0,0,1,0,1,0.0,-0.043175996354769985,-0.043175996354769985,1.8249017625646653,0.48931899113978927,0.0
2021-12-09 05:00:00+00:00,78.11795806884766,0.030965193444682626,0,0.76,0.83,0.0,1,1,0,0,-1.0,0.0,-0.0001,1.824619272388409,0.5354360418012725,0.0001
2021-12-10 05:00:00+00:00,80.53689575195312,-0.04299283108623497,0,0.21,0.87,0.0,0,1,0,0,0.0,0.0,0.0,1.824619272388409,0.46942329941239325,0.0
2021-12-13 05:00:00+00:00,77.07438659667969,-0.029762349026864587,0,0.21,0.33,0.0,0,0,0,0,0.0,0.0,0.0,1.824619272388409,0.42568981030707476,0.0
2021-12-14 05:00:00+00:00,74.78047180175781,0.066173816466778,0,0.74,0.82,0.0,1,1,0,0,0.0,0.0,0.0,1.824619272388409,0.5200331461528906,0.0
2021-12-15 05:00:00+00:00,79.7289810180664,-0.07630133173056264,1,0.26,0.85,0.0,0,1,0,0,0.0,0.0,0.0,1.824619272388409,0.40405259282682815,0.0
2021-12-16 05:00:00+00:00,73.64555358886719,-0.015280118762606376,1,0.17,0.12,0.02,0,0,0,0,0.0,0.0,0.0,1.824619272388409,0.3825985024594889,0.0
2021-12-17 05:00:00+00:00,72.5202407836914,-0.029907190385900728,0,0.22,0.18,0.03,0,0,0,0,0.0,0.0,0.0,1.824619272388409,0.3412488658191717,0.0
2021-12-20 05:00:00+00:00,70.35136413574219,0.06685367267701636,0,0.82,0.75,0.89,1,1,1,-1,-1.0,-0.060168305409314726,-0.06026830540931473,1.654384255415068,0.430916278473066,0.0001
2021-12-21 05:00:00+00:00,75.05461120605469,0.035688836599489404,1,0.83,0.85,0.04,1,1,0,-1,0.0,-0.032119952939540466,-0.032119952939540466,1.5691255580476788,0.48198401572304084,0.0
2021-12-22 05:00:00+00:00,77.73322296142578,0.023756535336529883,0,0.88,0.24,0.0,1,0,0,1,2.0,0.023756535336529883,0.023656535336529883,1.629902167595616,0.5171908213607377,0.0001
2021-12-23 05:00:00+00:00,79.57989501953125,0.04780045358430529,0,0.85,0.72,0.0,1,1,0,1,0.0,0.04780045358430529,0.04780045358430529,1.755612684089034,0.5897132307957256,0.0
2021-12-27 05:00:00+00:00,83.38385009765625,-0.011765267783226174,0,0.1,0.09,0.0,0,0,0,0,-1.0,0.0,-0.0001,1.7553371228206252,0.5710098289368761,0.0001
2021-12-28 05:00:00+00:00,82.40281677246094,-0.0015759160839730058,0,0.07,0.07,0.0,0,0,0,0,0.0,0.0,0.0,1.7553371228206252,0.5685340492793749,0.0
2021-12-29 05:00:00+00:00,82.27295684814453,-0.009352465081264971,0,0.11,0.09,0.0,0,0,0,0,0.0,0.0,0.0,1.7553371228206252,0.5538643893547144,0.0
2021-12-30 05:00:00+00:00,81.50350189208984,-0.01858609149057644,0,0.12,0.14,0.0,0,0,0,0,0.0,0.0,0.0,1.7553371228206252,0.5249841236502191,0.0
2021-12-31 05:00:00+00:00,79.9886703491211,0.02885826630835231,0,0.75,0.2,0.0,1,0,0,1,1.0,0.02885826630835231,0.02875826630835231,1.83457584156799,0.5689925216065264,0.0001
2022-01-03 05:00:00+00:00,82.29700469970703,-0.03885941313822139,0,0.09,0.86,0.0,0,1,0,1,0.0,-0.03885941313822139,-0.03885941313822139,1.724425887868878,0.5080223929986385,0.0
2022-01-04 05:00:00+00:00,79.09899139404297,-0.09198697912924059,0,0.13,0.83,0.02,0,1,0,0,-1.0,0.0,-0.0001,1.7241534452800913,0.3693039686074453,0.0001
2022-01-05 05:00:00+00:00,71.82291412353516,-0.002744962196088774,1,0.16,0.06,0.07,0,0,0,0,0.0,0.0,0.0,1.7241534452800913,0.36554528097866346,0.0
2022-01-06 05:00:00+00:00,71.62576293945312,-0.032697559003218135,0,0.17,0.75,0.88,0,1,1,-1,-1.0,0.029427803102896322,0.029327803102896323,1.8040468811453425,0.3208952835822976,0.0001
2022-01-07 05:00:00+00:00,69.28377532958984,0.0036783834845823815,0,0.81,0.26,0.05,1,0,0,-1,0.0,-0.0033105451361241434,-0.0033105451361241434,1.7947639573815026,0.32575404297828947,0.0
2022-01-10 05:00:00+00:00,69.53862762451172,0.043983658247287005,0,0.75,0.84,0.01,1,1,0,0,1.0,0.0,-0.0001,1.7944844809857643,0.38406555572460555,0.0001
2022-01-11 05:00:00+00:00,72.5971908569336,0.01139367002684799,0,0.83,0.24,0.01,1,0,0,1,1.0,0.01139367002684799,0.011293670026847991,1.826044466609165,0.3998351419620576,0.0001
2022-01-12 05:00:00+00:00,73.4243392944336,-0.07257024847060045,0,0.26,0.79,0.0,0,1,0,1,0.0,-0.07257024847060045,-0.07257024847060045,1.6209577174783725,0.2982487578919928,0.0
2022-01-13 05:00:00+00:00,68.09591674804688,0.015113269130537565,1,0.8,0.21,0.01,1,0,0,1,0.0,0.015113269130537565,0.015113269130537565,1.6605689568423827,0.3178695407684007,0.0
2022-01-14 05:00:00+00:00,69.12506866455078,-0.0720747219674801,0,0.26,0.83,0.01,0,1,0,0,-1.0,0.0,-0.0001,1.6603028999466987,0.22288446002810747,0.0001
2022-01-18 05:00:00+00:00,64.14289855957031,-0.03478776516419346,1,0.18,0.84,0.02,0,1,0,0,0.0,0.0,0.0,1.6603028999466987,0.18034304260970813,0.0
2022-01-19 05:00:00+00:00,61.9115104675293,-0.03868264976172431,0,0.12,0.85,0.0,0,1,0,0,0.0,0.0,0.0,1.6603028999466987,0.13468424609374874,0.0
2022-01-20 05:00:00+00:00,59.51660919189453,-0.08419520364221789,0,0.14,0.87,0.0,0,1,0,0,0.0,0.0,0.0,1.6603028999466987,0.039149274924269006,0.0
2022-01-21 05:00:00+00:00,54.50559616088867,0.014469795773679461,1,0.62,0.24,0.01,1,0,0,1,1.0,0.014469795773679461,0.014369795773679462,1.69853090931506,0.054185552710790175,0.0001
2022-01-24 05:00:00+00:00,55.294281005859375,-0.07375200275072946,0,0.17,0.76,0.01,0,1,0,1,0.0,-0.07375200275072946,-0.07375200275072946,1.4995088502683274,-0.02356274307251527,0.0
2022-01-25 05:00:00+00:00,51.216217041015625,-0.001877920075221029,1,0.25,0.17,0.01,0,0,0,0,-1.0,0.0,-0.0001,1.4992588993833005,-0.025396414199493123,0.0001
2022-01-26 05:00:00+00:00,51.12003707885742,-0.02991527900811375,0,0.19,0.24,0.0,0,0,0,0,0.0,0.0,0.0,1.4992588993833005,-0.054551952391023395,0.0
2022-01-27 05:00:00+00:00,49.59076690673828,0.09328940589028156,0,0.77,0.83,0.0,1,1,0,0,0.0,0.0,0.0,1.4992588993833005,0.0336483342705447,0.0
2022-01-28 05:00:00+00:00,54.21706008911133,0.0968599370829295,1,0.82,0.79,0.0,1,1,0,0,0.0,0.0,0.0,1.4992588993833005,0.13376744689386455,0.0
2022-01-31 05:00:00+00:00,59.46852111816406,0.01908460897193942,1,0.83,0.2,0.0,1,0,0,1,1.0,0.01908460897193942,0.01898460897193942,1.5467063523077322,0.15540495528294795,0.0001
2022-02-01 05:00:00+00:00,60.60345458984375,0.02364694232305098,0,0.81,0.23,0.0,1,0,0,1,0.0,0.02364694232305098,0.02364694232305098,1.6069281705345007,0.18272674962029112,0.0
2022-02-02 05:00:00+00:00,62.03654098510742,-0.12030992515483618,0,0.25,0.79,0.01,0,1,0,0,-1.0,0.0,-0.0001,1.6066674777174472,0.04043298289485131,0.0001
2022-02-03 05:00:00+00:00,54.57292938232422,0.034543420556151005,1,0.89,0.78,0.0,1,1,0,0,0.0,0.0,0.0,1.6066674777174472,0.07637309698347883,0.0
2022-02-04 05:00:00+00:00,56.45806503295898,-0.02265761891624951,0,0.27,0.3,0.0,0,0,0,0,0.0,0.0,0.0,1.6066674777174472,0.051985045540323904,0.0
2022-02-07 05:00:00+00:00,55.17885971069336,0.03398987625621275,0,0.87,0.84,0.0,1,1,0,0,0.0,0.0,0.0,1.6066674777174472,0.08774188706162578,0.0
2022-02-08 05:00:00+00:00,57.05438232421875,0.06203638774512488,0,0.81,0.84,0.0,1,1,0,0,0.0,0.0,0.0,1.6066674777174472,0.15522146453399466,0.0
2022-02-09 05:00:00+00:00,60.59383010864258,-0.06634918774244447,0,0.19,0.87,0.0,0,1,0,0,0.0,0.0,0.0,1.6066674777174472,0.07857345869952703,0.0
2022-02-10 05:00:00+00:00,56.57347869873047,-0.09418546960101815,1,0.23,0.86,0.0,0,1,0,0,0.0,0.0,0.0,1.6066674777174472,-0.023012489007282255,0.0
2022-02-11 05:00:00+00:00,51.245079040527344,0.0028151819431738723,1,0.81,0.3,0.0,1,0,0,1,1.0,0.0028151819431738723,0.0027151819431738724,1.6137450541848044,-0.020262091407629135,0.0001
2022-02-14 05:00:00+00:00,51.38934326171875,0.07243110742396053,0,0.82,0.87,0.0,1,1,0,1,0.0,0.07243110742396053,0.07243110742396053,1.8030615029833097,0.05070141029695141,0.0
2022-02-15 05:00:00+00:00,55.11153030395508,-0.0001743595643073359,1,0.11,0.17,0.0,0,0,0,0,-1.0,0.0,-0.0001,1.8027811968330112,0.05051821045683491,0.0001
2022-02-16 05:00:00+00:00,55.10192108154297,-0.08867179641331269,0,0.15,0.86,0.0,0,1,0,0,0.0,0.0,0.0,1.8027811968330112,-0.042633126429271084,0.0
2022-02-17 05:00:00+00:00,50.21593475341797,-0.03390151753983617,1,0.2,0.86,0.0,0,1,0,0,0.0,0.0,0.0,1.8027811968330112,-0.07508931628568727,0.0
2022-02-18 05:00:00+00:00,48.5135383605957,-0.03092777506455069,0,0.12,0.98,0.0,0,1,0,0,0.0,0.0,0.0,1.8027811968330112,-0.10369474586640337,0.0
2022-02-22 05:00:00+00:00,47.01312255859375,-0.07651396341249672,0,0.18,0.95,0.01,0,1,0,0,0.0,0.0,0.0,1.8027811968330112,-0.17227461328760996,0.0
2022-02-23 05:00:00+00:00,43.41596221923828,0.09791758960407981,1,0.77,0.88,0.0,1,1,0,0,0.0,0.0,0.0,1.8027811968330112,-0.09122573856662786,0.0
2022-02-24 05:00:00+00:00,47.66714859008789,0.04741727465790713,1,0.82,0.93,0.0,1,1,0,0,0.0,0.0,0.0,1.8027811968330112,-0.04813413981020498,0.0
2022-02-25 05:00:00+00:00,49.92739486694336,0.010595295735453147,0,0.82,0.28,0.0,1,0,0,1,1.0,0.010595295735453147,0.010495295735453148,1.8321972143755412,-0.03804883952101257,0.0001
2022-02-28 05:00:00+00:00,50.456390380859375,-0.04613044385507048,0,0.31,0.88,0.0,0,1,0,1,0.0,-0.04613044385507048,-0.04613044385507048,1.7015466997913031,-0.08242407352080838,0.0
2022-03-01 05:00:00+00:00,48.128814697265625,0.04776177251067626,0,0.7,0.97,0.0,1,1,0,0,-1.0,0.0,-0.0001,1.701276545121324,-0.038599020859036215,0.0001
2022-03-02 05:00:00+00:00,50.42753219604492,-0.04176983987397187,0,0.19,0.87,0.0,0,1,0,0,0.0,0.0,0.0,1.701276545121324,-0.07875658581243405,0.0
2022-03-03 05:00:00+00:00,48.32118225097656,-0.04279469315332263,0,0.08,0.96,0.0,0,1,0,0,0.0,0.0,0.0,1.701276545121324,-0.11818091504211026,0.0
2022-03-04 05:00:00+00:00,46.25329208374024,-0.1116656026137024,0,0.09,0.94,0.0,0,1,0,0,0.0,0.0,0.0,1.701276545121324,-0.21664977456019663,0.0
2022-03-07 05:00:00+00:00,41.0883903503418,-0.013810784903085294,1,0.19,0.27,0.0,0,0,0,0,0.0,0.0,0.0,1.701276545121324,-0.22746845602752908,0.0
2022-03-08 05:00:00+00:00,40.52092742919922,0.10704932765145991,0,0.82,0.91,0.0,1,1,0,0,0.0,0.0,0.0,1.701276545121324,-0.14476947365573178,0.0
2022-03-09 05:00:00+00:00,44.858665466308594,-0.03216108263750883,1,0.21,0.95,0.0,0,1,0,0,0.0,0.0,0.0,1.701276545121324,-0.17227461328760996,0.0
2022-03-10 05:00:00+00:00,43.41596221923828,-0.06202921405534756,0,0.2,0.97,0.0,0,1,0,0,0.0,0.0,0.0,1.701276545121324,-0.22361776847903814,0.0
2022-03-11 05:00:00+00:00,40.722904205322266,-0.058573440565644064,0,0.15,0.93,0.0,0,1,0,0,0.0,0.0,0.0,1.701276545121324,-0.26909314697325326,0.0
2022-03-14 04:00:00+00:00,38.337623596191406,0.09257383448998602,0,0.82,1.0,0.0,1,1,0,0,0.0,0.0,0.0,1.701276545121324,-0.20143029693355863,0.0
2022-03-15 04:00:00+00:00,41.88668441772461,0.11228483481800167,1,0.82,0.93,0.0,1,1,0,0,0.0,0.0,0.0,1.701276545121324,-0.11176302973408259,0.0
2022-03-16 04:00:00+00:00,46.58992385864258,0.03344346218854266,1,0.74,0.84,0.0,1,1,0,0,0.0,0.0,0.0,1.701276545121324,-0.08205731020452867,0.0
2022-03-17 04:00:00+00:00,48.14805221557617,0.0621254324785927,0,0.83,0.86,0.0,1,1,0,0,0.0,0.0,0.0,1.701276545121324,-0.025029723610422328,0.0
2022-03-18 04:00:00+00:00,51.1392707824707,-0.007146878307557114,0,0.22,0.26,0.0,0,0,0,0,0.0,0.0,0.0,1.701276545121324,-0.03199771752926395,0.0
2022-03-21 04:00:00+00:00,50.77378463745117,0.05910221326858234,0,0.82,0.84,0.0,1,1,0,0,0.0,0.0,0.0,1.701276545121324,0.02521335981379602,0.0
2022-03-22 04:00:00+00:00,53.77462768554688,-0.04221081308698149,0,0.13,0.81,0.0,0,1,0,0,0.0,0.0,0.0,1.701276545121324,-0.018061729691580375,0.0
2022-03-23 04:00:00+00:00,51.50475692749024,0.06479927694832832,0,0.77,0.92,0.0,1,1,0,0,0.0,0.0,0.0,1.701276545121324,0.045567160232297343,0.0
2022-03-24 04:00:00+00:00,54.842227935791016,-0.0015783329545918656,0,0.11,0.3,0.0,0,0,0,0,0.0,0.0,0.0,1.701276545121324,0.04391690712706375,0.0
2022-03-25 04:00:00+00:00,54.75566864013672,0.0454944206684329,0,0.75,0.9,0.02,1,1,0,0,0.0,0.0,0.0,1.701276545121324,0.09140930204279174,0.0
2022-03-28 04:00:00+00:00,57.24674606323242,0.05124332548293964,0,0.73,0.93,0.0,1,1,0,0,0.0,0.0,0.0,1.701276545121324,0.14733674414247844,0.0
2022-03-29 04:00:00+00:00,60.18025970458984,-0.03004641131589747,0,0.23,0.92,0.0,0,1,0,0,0.0,0.0,0.0,1.701276545121324,0.11286339241013099,0.0
2022-03-30 04:00:00+00:00,58.3720588684082,-0.04135764972746825,0,0.11,0.87,0.0,0,1,0,0,0.0,0.0,0.0,1.701276545121324,0.06683797803231073,0.0
2022-03-31 04:00:00+00:00,55.95792770385742,-0.004297078846699831,0,0.17,0.32,0.0,0,0,0,0,0.0,0.0,0.0,1.701276545121324,0.0622536911240521,0.0
2022-04-01 04:00:00+00:00,55.717472076416016,0.06248917824940592,0,0.8,0.86,0.0,1,1,0,0,0.0,0.0,0.0,1.701276545121324,0.12863305137479242,0.0
2022-04-04 04:00:00+00:00,59.19921112060547,-0.06612517863911183,0,0.14,0.86,0.0,0,1,0,0,0.0,0.0,0.0,1.701276545121324,0.0540019892346284,0.0
2022-04-05 04:00:00+00:00,55.28465270996094,-0.06576190233044032,1,0.19,0.78,0.0,0,1,0,0,0.0,0.0,0.0,1.701276545121324,-0.015311186637509078,0.0
2022-04-06 04:00:00+00:00,51.64902877807617,0.006517678703093832,1,0.76,0.21,0.0,1,0,0,1,1.0,0.006517678703093832,0.006417678703093832,1.718612470076116,-0.008893301329481629,0.0001
2022-04-07 04:00:00+00:00,51.98566055297852,-0.040888030573546286,0,0.24,0.89,0.0,0,1,0,1,0.0,-0.040888030573546286,-0.040888030573546286,1.6074537602820196,-0.04941770232636833,0.0
2022-04-08 04:00:00+00:00,49.86006927490234,-0.07098769918682624,0,0.11,0.86,0.02,0,1,0,0,-1.0,0.0,-0.0001,1.6071930149059912,-0.11689735252594624,0.0001
2022-04-11 04:00:00+00:00,46.32061767578125,-0.012873772757758806,1,0.16,0.15,0.92,0,0,1,-1,-1.0,0.011586395481982925,0.011486395481982926,1.6371402649730644,-0.12826621533130245,0.0001
2022-04-12 04:00:00+00:00,45.72429656982422,0.059949609347299315,0,0.83,0.84,0.04,1,1,0,-1,0.0,-0.05395464841256938,-0.05395464841256938,1.4948542891618128,-0.07600611548557124,0.0
2022-04-13 04:00:00+00:00,48.465450286865234,-0.06727531767793704,0,0.18,0.9,0.02,0,1,0,0,1.0,0.0,-0.0001,1.4946048037328965,-0.13816809759875048,0.0001
2022-04-14 04:00:00+00:00,45.20492172241211,0.0027659451119765865,1,0.78,0.26,0.02,1,0,0,1,1.0,0.0027659451119765865,0.0026659451119765867,1.5012552832157215,-0.13578431786095824,0.0001
2022-04-18 04:00:00+00:00,45.3299560546875,0.06429029226348693,0,0.87,0.99,0.0,1,1,0,1,0.0,0.06429029226348693,0.06429029226348693,1.662061716399251,-0.08022363907755048,0.0
2022-04-19 04:00:00+00:00,48.244232177734375,-0.045055656168419,0,0.16,0.9,0.01,0,1,0,0,-1.0,0.0,-0.0001,1.661795510227611,-0.121664766547112,0.0001
2022-04-20 04:00:00+00:00,46.070556640625,-0.05866406891709286,0,0.08,0.96,0.0,0,1,0,0,0.0,0.0,0.0,1.661795510227611,-0.17319148521470307,0.0
2022-04-21 04:00:00+00:00,43.36787033081055,-0.07939683481567295,0,0.17,0.92,0.0,0,1,0,0,0.0,0.0,0.0,1.661795510227611,-0.23883746428730313,0.0
2022-04-22 04:00:00+00:00,39.924598693847656,0.03709958175019046,1,0.75,0.87,0.0,1,1,0,0,0.0,0.0,0.0,1.661795510227611,-0.21059865256844768,0.0
2022-04-25 04:00:00+00:00,41.4057846069336,-0.11242737656065194,0,0.23,0.95,0.0,0,1,0,0,0.0,0.0,0.0,1.661795510227611,-0.2993489751136208,0.0
2022-04-26 04:00:00+00:00,36.75064086914063,-0.004449156940655952,1,0.29,0.32,0.0,0,0,0,0,0.0,0.0,0.0,1.661795510227611,-0.3024662814839717,0.0
2022-04-27 04:00:00+00:00,36.58713150024414,0.1056783181319092,0,0.87,0.91,0.0,1,1,0,0,0.0,0.0,0.0,1.661795510227611,-0.22875209127090124,0.0
2022-04-28 04:00:00+00:00,40.45359802246094,-0.13147898642371458,1,0.1,0.84,0.0,0,1,0,0,0.0,0.0,0.0,1.661795510227611,-0.33015498459201265,0.0
2022-04-29 04:00:00+00:00,35.13479995727539,0.04708482616943921,1,0.88,0.89,0.0,1,1,0,0,0.0,0.0,0.0,1.661795510227611,-0.29861544848106225,0.0
2022-05-02 04:00:00+00:00,36.78911590576172,0.0023529543513167717,0,0.8,0.36,0.0,1,0,0,1,1.0,0.0023529543513167717,0.002252954351316772,1.6677924140046936,-0.2969651226486194,0.0001
2022-05-03 04:00:00+00:00,36.87567901611328,0.0991133720599442,0,0.91,0.95,0.0,1,1,0,1,0.0,0.0991133720599442,0.0991133720599442,1.9322063161126373,-0.22728496527857478,0.0
2022-05-04 04:00:00+00:00,40.53055191040039,-0.1490271713242579,1,0.11,0.93,0.0,0,1,0,0,-1.0,0.0,-0.0001,1.931913095481026,-0.34244050114283453,0.0001
2022-05-05 04:00:00+00:00,34.49039840698242,-0.034857900573702194,1,0.26,0.82,0.04,0,1,0,0,0.0,0.0,0.0,1.931913095481026,-0.3653616447752911,0.0
2022-05-06 04:00:00+00:00,33.28813552856445,-0.11817388499229642,0,0.16,0.92,0.0,0,1,0,0,0.0,0.0,0.0,1.931913095481026,-0.440359324777316,0.0
2022-05-09 04:00:00+00:00,29.354347229003903,0.03440373350923842,1,0.72,0.83,0.0,1,1,0,0,0.0,0.0,0.0,1.931913095481026,-0.4211055961260245,0.0
2022-05-10 04:00:00+00:00,30.364246368408203,-0.08900852470632126,0,0.21,0.96,0.0,0,1,0,0,0.0,0.0,0.0,1.931913095481026,-0.47263213297559237,0.0
2022-05-11 04:00:00+00:00,27.661569595336918,-0.007997377578920384,1,0.23,0.35,0.0,0,0,0,0,0.0,0.0,0.0,1.931913095481026,-0.4768496929311764,0.0
2022-05-12 04:00:00+00:00,27.440349578857425,0.10865750085183157,0,0.8,0.83,0.0,1,1,0,0,0.0,0.0,0.0,1.931913095481026,-0.42000548799520976,0.0
2022-05-13 04:00:00+00:00,30.42194938659668,-0.03098327553032898,1,0.11,0.89,0.0,0,1,0,0,0.0,0.0,0.0,1.931913095481026,-0.4379756177667329,0.0
2022-05-16 04:00:00+00:00,29.47937774658203,0.07536703001950618,0,0.78,0.91,0.0,1,1,0,0,0.0,0.0,0.0,1.931913095481026,-0.39561750927926387,0.0
2022-05-17 04:00:00+00:00,31.70115089416504,-0.14593436925277903,1,0.11,0.9,0.0,0,1,0,0,0.0,0.0,0.0,1.931913095481026,-0.483817686850018,0.0
2022-05-18 04:00:00+00:00,27.07486343383789,-0.020248642024325858,1,0.3,0.26,0.0,0,0,0,0,0.0,0.0,0.0,1.931913095481026,-0.49426967772828045,0.0
2022-05-19 04:00:00+00:00,26.526634216308597,-0.008701935258976556,0,0.3,0.33,0.0,0,0,0,0,0.0,0.0,0.0,1.931913095481026,-0.49867051025119036,0.0
2022-05-20 04:00:00+00:00,26.295801162719727,0.04937818847366948,0,0.77,0.89,0.0,1,1,0,0,0.0,0.0,0.0,1.931913095481026,-0.4739157682189651,0.0
2022-05-23 04:00:00+00:00,27.594240188598636,-0.062391129696435454,0,0.27,0.91,0.0,0,1,0,0,0.0,0.0,0.0,1.931913095481026,-0.5067387577552652,0.0
2022-05-24 04:00:00+00:00,25.872604370117188,0.04014885405467261,0,0.88,0.88,0.0,1,1,0,0,0.0,0.0,0.0,1.931913095481026,-0.4869348841295549,0.0
2022-05-25 04:00:00+00:00,26.911359786987305,0.08363113330261607,0,0.83,0.95,0.0,1,1,0,0,0.0,0.0,0.0,1.931913095481026,-0.44402666703127147,0.0
2022-05-26 04:00:00+00:00,29.1619873046875,0.09795516858871056,1,0.67,0.8,0.0,1,1,0,0,0.0,0.0,0.0,1.931913095481026,-0.3895662054694924,0.0
2022-05-27 04:00:00+00:00,32.0185546875,-0.007209650547473134,1,0.15,0.19,0.0,0,0,0,0,0.0,0.0,0.0,1.931913095481026,-0.3939672198104254,0.0
2022-05-31 04:00:00+00:00,31.78771209716797,-0.023297849335134013,0,0.24,0.26,0.0,0,0,0,0,0.0,0.0,0.0,1.931913095481026,-0.4080864802154345,0.0
2022-06-01 04:00:00+00:00,31.04712677001953,0.08116473424027904,0,0.8,0.82,0.0,1,1,0,0,0.0,0.0,0.0,1.931913095481026,-0.3600439766888921,0.0
2022-06-02 04:00:00+00:00,33.56705856323242,-0.07908303551956875,1,0.17,0.79,0.0,0,1,0,0,0.0,0.0,0.0,1.931913095481026,-0.4106536416113664,0.0
2022-06-03 04:00:00+00:00,30.912473678588867,0.012445579972998111,1,0.81,0.21,0.0,1,0,0,1,1.0,0.012445579972998111,0.012345579972998112,1.9681092630751675,-0.4033188843762455,0.0001
2022-06-06 04:00:00+00:00,31.297197341918945,0.02427772507891368,0,0.79,0.25,0.0,1,0,0,1,0.0,0.02427772507891368,0.02427772507891368,2.0401682037682836,-0.38883282429135246,0.0
2022-06-07 04:00:00+00:00,32.05702209472656,-0.020401898910413774,0,0.2,0.28,0.0,0,0,0,0,-1.0,0.0,-0.0001,2.0398641869479066,-0.4013017952275234,0.0001
2022-06-08 04:00:00+00:00,31.40299797058105,-0.08147026748618125,0,0.13,0.89,0.0,0,1,0,0,0.0,0.0,0.0,2.0398641869479066,-0.4500778981138336,0.0
