Date,SQQQ_open,SQQQ_high,SQQQ_low,SQQQ_close,SQQQ_volume
2017-06-16 00:00:00-04:00,14757.386722413254,15083.465343173648,14757.386722413254,14901.79296875,8786
2017-06-19 00:00:00-04:00,14501.181010429495,14557.080198391317,14137.836288677647,14184.4189453125,10625
2017-06-20 00:00:00-04:00,14226.342935257104,14524.471929316192,14170.443748871026,14505.8388671875,9013
2017-06-21 00:00:00-04:00,14421.990774793388,14440.623837809917,14067.962577479339,14091.25390625,9619
2017-06-22 00:00:00-04:00,14030.694445018176,14207.708518361698,13942.187408346414,14095.91015625,7621
2017-06-23 00:00:00-04:00,14151.811412827848,14263.609791336034,13886.290263870907,13942.189453125,6151
2017-06-26 00:00:00-04:00,13704.618309919017,14221.685826030847,13630.086055344338,14128.5205078125,9286
2017-06-27 00:00:00-04:00,14300.87495844415,14901.791202626331,14244.975772938831,14887.81640625,14646
2017-06-28 00:00:00-04:00,14743.410606284677,14999.615213976827,14226.343125305972,14272.92578125,13750
2017-06-29 00:00:00-04:00,14449.939893487966,15418.859138441383,14445.281627887229,14999.615234375,22162
2017-06-30 00:00:00-04:00,14887.816365106102,15134.704433738963,14762.043198066722,15036.880859375,13156
2017-07-03 00:00:00-04:00,14789.993030440024,15498.049389692585,14734.093844183242,15456.125,9750
2017-07-05 00:00:00-04:00,15339.670234278132,15484.076483067267,14892.47668964081,15027.56640625,11936
2017-07-06 00:00:00-04:00,15362.963169221253,15581.901698315674,15171.974239585696,15414.2041015625,16702
2017-07-07 00:00:00-04:00,15274.453607042693,15274.453607042693,14803.968759738236,14948.375,11151
2017-07-10 00:00:00-04:00,14897.133317714963,15018.248222737035,14533.788602648743,14640.9287109375,7151
2017-07-11 00:00:00-04:00,14710.80229777201,14869.183323143843,14459.255963357922,14524.4716796875,8134
2017-07-12 00:00:00-04:00,14142.494058757486,14235.659368762475,13951.505173247255,14002.74609375,11162
2017-07-13 00:00:00-04:00,13956.162668438232,14030.694912328423,13811.756445900986,13914.23828125,10770
2017-07-14 00:00:00-04:00,13746.54216761388,13858.340545120736,13532.261944059072,13588.1611328125,11681
2017-07-17 00:00:00-04:00,13550.895257050828,13644.060573359187,13425.122080034544,13569.5283203125,7625
2017-07-18 00:00:00-04:00,13597.476576861212,13723.24974149816,13290.031063304228,13304.005859375,9531
2017-07-19 00:00:00-04:00,13182.891269308353,13196.866065706914,13005.87718159326,13061.7763671875,8331
2017-07-20 00:00:00-04:00,12973.270069548598,13192.208559052651,12936.003943675569,13005.8779296875,10253
2017-07-21 00:00:00-04:00,13150.284964082066,13234.133752375896,13019.853515625,13019.853515625,7792
2017-07-24 00:00:00-04:00,13038.48584090523,13085.068498429007,12824.205616295856,12856.8134765625,7174
2017-07-25 00:00:00-04:00,12973.26892788267,13052.45943839398,12861.470560101992,12945.3193359375,6334
2017-07-26 00:00:00-04:00,12856.812874455338,12912.712060866013,12805.571953578885,12828.86328125,6656
2017-07-27 00:00:00-04:00,12572.659554001606,13508.970991702356,12540.051692987152,13052.4609375,27610
2017-07-28 00:00:00-04:00,13290.030805981714,13369.221315516132,13038.484481578276,13103.7001953125,15076
2017-07-31 00:00:00-04:00,12996.56160598803,13359.906339058665,12945.320682093456,13280.7158203125,10381
2017-08-01 00:00:00-04:00,13145.625414633741,13308.664709287244,13126.992352387628,13187.5498046875,7965
2017-08-02 00:00:00-04:00,12936.0057877581,13448.415091558385,12922.030988563547,13085.0703125,17655
2017-08-03 00:00:00-04:00,13033.826487538512,13304.005878631162,13033.826487538512,13229.4736328125,12815
2017-08-04 00:00:00-04:00,13164.25775032057,13322.638770671207,13071.09244423196,13168.916015625,10614
2017-08-07 00:00:00-04:00,13089.726801801802,13145.62599099099,12912.712702702702,12926.6875,7453
2017-08-08 00:00:00-04:00,12987.245054511024,13094.38516794494,12670.482980010756,12991.9033203125,13393
2017-08-09 00:00:00-04:00,13308.663885133625,13392.512660048713,13019.85143820388,13029.16796875,13403
2017-08-10 00:00:00-04:00,13262.081622136202,13914.238779529624,13234.132029676484,13876.97265625,24168
2017-08-11 00:00:00-04:00,13816.414483038934,13914.23805152977,13471.702860737896,13564.8681640625,18604
2017-08-14 00:00:00-04:00,13252.765504673549,13252.765504673549,12973.269571358818,13043.1435546875,12110
2017-08-15 00:00:00-04:00,12963.953475695378,13117.676244181883,12936.003881425104,13010.5361328125,10011
2017-08-16 00:00:00-04:00,12917.370656053283,13075.751688258768,12758.989623847796,12949.978515625,12158
2017-08-17 00:00:00-04:00,13099.043123675847,13741.8837890625,13043.143935381355,13741.8837890625,22108
2017-08-18 00:00:00-04:00,13723.251137947786,13942.189632001942,13490.337846400811,13783.80859375,21802
2017-08-21 00:00:00-04:00,13774.491499826272,14086.595297759433,13685.984452651197,13825.732421875,14178
2017-08-22 00:00:00-04:00,13611.452719907407,13616.110985725309,13154.942669753087,13206.18359375,11999
2017-08-23 00:00:00-04:00,13401.828869437173,13434.43672556719,13252.764384271379,13345.9296875,9949
2017-08-24 00:00:00-04:00,13252.76471903645,13685.983389992649,13206.18206624546,13467.044921875,15158
2017-08-25 00:00:00-04:00,13313.32298738828,13602.135452475079,13210.841144938124,13550.89453125,12054
2017-08-28 00:00:00-04:00,13429.780148193782,13555.553323358969,13327.29830176289,13439.0966796875,8468
2017-08-29 00:00:00-04:00,13765.173697436447,13807.098084332192,13201.523606949202,13262.0810546875,13536
2017-08-30 00:00:00-04:00,13243.448162286932,13262.081223366476,12740.355513139204,12810.2294921875,17176
2017-08-31 00:00:00-04:00,12693.772887612318,12717.064214011607,12395.643909701423,12442.2265625,13804
2017-09-01 00:00:00-04:00,12344.402991622988,12544.70839865687,12297.820338824411,12442.2265625,10788
2017-09-05 00:00:00-04:00,12563.342820788142,13061.777259729311,12479.494036667198,12777.623046875,24334
2017-09-06 00:00:00-04:00,12665.825069698065,12945.321025631087,12577.318016985942,12675.1416015625,13373
2017-09-07 00:00:00-04:00,12591.290100865677,12721.721518854667,12484.150007517579,12586.6318359375,13476
2017-09-08 00:00:00-04:00,12633.215211944746,12945.318980086447,12614.582151160166,12898.736328125,10517
2017-09-11 00:00:00-04:00,12614.582736443957,12614.582736443957,12400.302527479253,12488.8095703125,12092
2017-09-12 00:00:00-04:00,12363.035946468057,12554.024821300456,12325.76982454954,12377.0107421875,10265
2017-09-13 00:00:00-04:00,12437.570723334828,12502.786449974037,12321.114068621955,12335.0888671875,8105
2017-09-14 00:00:00-04:00,12460.861175457785,12568.001290237422,12363.037592398116,12544.7099609375,8445
2017-09-15 00:00:00-04:00,12558.683382917916,12614.582567114881,12279.187461933096,12428.251953125,10349
2017-09-18 00:00:00-04:00,12377.012416972124,12581.976115258452,12260.555770218529,12470.177734375,10623
2017-09-19 00:00:00-04:00,12404.9599609375,12530.733118633825,12353.719044838997,12404.9599609375,6026
2017-09-20 00:00:00-04:00,12428.253688186174,12805.573234191826,12377.012762185408,12516.7607421875,14978
2017-09-21 00:00:00-04:00,12549.368331697407,12884.763476419832,12549.368331697407,12754.33203125,14032
2017-09-22 00:00:00-04:00,12884.76297057083,12917.37083058312,12735.698467657501,12791.59765625,9541
2017-09-25 00:00:00-04:00,12949.97826104954,13387.85522383323,12926.686933241897,13187.5498046875,21026
2017-09-26 00:00:00-04:00,12991.904796269337,13234.13464546475,12917.372534978442,13099.044921875,13543
2017-09-27 00:00:00-04:00,12894.07921046618,12987.24452268053,12595.950211380255,12740.3564453125,15695
2017-09-28 00:00:00-04:00,12833.523343798455,12922.030401341892,12717.066689136036,12768.3076171875,9250
2017-09-29 00:00:00-04:00,12679.798452215824,12782.2802912859,12460.859977838843,12488.8095703125,11763
2017-10-02 00:00:00-04:00,12428.253592054807,12623.900762544425,12302.480411025766,12451.544921875,10573
2017-10-03 00:00:00-04:00,12409.618598866204,12484.150842703237,12330.428089789353,12377.0107421875,8311
2017-10-04 00:00:00-04:00,12446.885222017743,12479.493080009555,12260.554604921668,12339.7451171875,10253
2017-10-05 00:00:00-04:00,12209.313534632482,12251.23792296201,11967.083735395208,11985.716796875,13987
2017-10-06 00:00:00-04:00,12097.515796460446,12102.174062073254,11934.476500012192,11939.134765625,12905
2017-10-09 00:00:00-04:00,11883.23417474769,12018.323861563716,11845.968054246718,11971.7412109375,7537
2017-10-10 00:00:00-04:00,11850.62759502924,12111.490466617934,11818.019736080652,11948.451171875,8585
2017-10-11 00:00:00-04:00,11962.426432803895,12013.66735599737,11836.653257692638,11841.3115234375,7134
2017-10-12 00:00:00-04:00,11892.552421325254,11948.451610144644,11771.437512216575,11915.84375,7662
2017-10-13 00:00:00-04:00,11762.119868509662,11813.360786748715,11729.512011448447,11780.7529296875,7472
2017-10-16 00:00:00-04:00,11687.58826517554,11766.778779527069,11645.66387522473,11659.638671875,7002
2017-10-17 00:00:00-04:00,11673.612008391783,11720.194658066132,11608.396298847696,11622.37109375,6722
2017-10-18 00:00:00-04:00,11571.13071886241,11706.220409219499,11571.13071886241,11654.9794921875,8184
2017-10-19 00:00:00-04:00,11850.627765705256,12032.30012532102,11780.753781237654,11790.0703125,10372
2017-10-20 00:00:00-04:00,11641.006084556078,11734.171399358447,11608.398224375249,11696.9052734375,6968
2017-10-23 00:00:00-04:00,11622.373838424683,11971.743793487549,11617.715572357178,11925.1611328125,12645
2017-10-24 00:00:00-04:00,11859.9443359375,11995.034039685414,11785.412085593824,11859.9443359375,9301
2017-10-25 00:00:00-04:00,11934.47660115323,12260.555196813155,11818.019959846115,12004.3505859375,16258
2017-10-26 00:00:00-04:00,12013.666659405048,12125.465030799278,11934.476146334135,12111.490234375,10347
2017-10-27 00:00:00-04:00,11529.207421875,11561.81528125,10993.506875,11063.380859375,27832
2017-10-30 00:00:00-04:00,11100.647071223628,11119.280133869408,10853.758991167038,10984.1904296875,17507
2017-10-31 00:00:00-04:00,10886.366460415104,10974.873504808724,10816.492477999089,10867.7333984375,10119
2017-11-01 00:00:00-04:00,10732.643514554795,10998.164643170083,10714.010452897583,10881.7080078125,12021
2017-11-02 00:00:00-04:00,10914.316032088123,11161.204102809706,10900.341235632184,10942.265625,11470
2017-11-03 00:00:00-04:00,10807.175209520157,10932.948369286125,10620.844602459465,10630.1611328125,11849
2017-11-06 00:00:00-05:00,10648.794649526892,10662.76944565488,10509.046688247012,10523.021484375,7785
2017-11-07 00:00:00-05:00,10546.3139786957,10611.5297011788,10462.465192646,10509.0478515625,11864
2017-11-08 00:00:00-05:00,10513.704993053996,10560.287646988661,10369.298765856533,10373.95703125,8945
2017-11-09 00:00:00-05:00,10630.162258619976,10858.417276443104,10523.0221482132,10546.3134765625,22937
2017-11-10 00:00:00-05:00,10616.187524597464,10672.086712967437,10518.363944950012,10541.6552734375,8921
2017-11-13 00:00:00-05:00,10658.11044207317,10662.768707126525,10462.463309832317,10504.3876953125,8255
2017-11-14 00:00:00-05:00,10620.845765686705,10769.910267661255,10583.579640193067,10616.1875,13158
2017-11-15 00:00:00-05:00,10760.592525287651,10937.606601461215,10686.060282688257,10779.2255859375,14336
2017-11-16 00:00:00-05:00,10602.212226703012,10606.870492180475,10285.450174235611,10359.982421875,15404
2017-11-17 00:00:00-05:00,10355.324422652433,10509.047187361173,10332.03309466626,10485.755859375,10293
2017-11-20 00:00:00-05:00,10457.806926754349,10550.97224458735,10429.857331404448,10509.0478515625,5182
2017-11-21 00:00:00-05:00,10359.983036532294,10369.299568039967,10155.01934336349,10168.994140625,10922
2017-11-22 00:00:00-05:00,10141.043092672413,10196.942273706896,10103.776971982757,10131.7265625,5272
2017-11-24 00:00:00-05:00,10099.121189998838,10117.754254925036,10015.272397830951,10019.9306640625,3732
2017-11-27 00:00:00-05:00,10038.562562565285,10103.778282229283,9964.030311520717,10033.904296875,7167
2017-11-28 00:00:00-05:00,9968.689579192001,10131.728894739535,9945.398248399497,9959.373046875,13078
2017-11-29 00:00:00-05:00,9991.979825234826,10616.187422708705,9991.979825234826,10476.439453125,27191
2017-11-30 00:00:00-05:00,10350.664755659169,10420.538730157317,10164.334156997438,10224.8916015625,17631
2017-12-01 00:00:00-05:00,10411.224449837562,10793.20225963026,10206.260747021968,10350.6669921875,26798
2017-12-04 00:00:00-05:00,10155.018877377717,10737.302069887906,10122.411018597146,10714.0107421875,20460
2017-12-05 00:00:00-05:00,10727.985851970998,10835.125962520426,10322.716738153595,10690.7197265625,18805
2017-12-06 00:00:00-05:00,10811.833491353154,10849.099612822705,10499.729724045676,10555.62890625,14081
2017-12-07 00:00:00-05:00,10550.971159173589,10583.57901706066,10355.324011851166,10443.8310546875,12808
2017-12-08 00:00:00-05:00,10210.917577066395,10355.323801924542,10136.38533197832,10313.3994140625,10070
2017-12-11 00:00:00-05:00,10299.424993131073,10299.424993131073,10057.195187774756,10066.51171875,9663
2017-12-12 00:00:00-05:00,10085.14415879779,10173.65119760479,10019.92844599263,10113.09375,9047
2017-12-13 00:00:00-05:00,9991.980565094516,10099.120683041918,9954.714437112812,10057.1962890625,9233
2017-12-14 00:00:00-05:00,10005.954081706332,10108.435920532002,9931.421835287661,10080.486328125,9051
2017-12-15 00:00:00-05:00,9959.373016065667,10010.613943650664,9698.510111996595,9745.0927734375,13553
2017-12-18 00:00:00-05:00,9554.102372308942,9596.026761070903,9465.595329367026,9493.544921875,10631
2017-12-19 00:00:00-05:00,9544.787609910412,9735.776527434242,9516.838012224,9651.927734375,13272
2017-12-20 00:00:00-05:00,9558.761848270062,9805.649946690293,9554.103582262132,9693.8515625,10253
2017-12-21 00:00:00-05:00,9656.58342714337,9726.457402737751,9568.07639139049,9698.5078125,7600
2017-12-22 00:00:00-05:00,9735.775453267113,9805.649439773815,9717.14239019866,9731.1171875,8095
2017-12-26 00:00:00-05:00,9885.060546875,9992.354738747641,9852.405792826805,9885.060546875,5765
2017-12-27 00:00:00-05:00,9889.725511739029,9917.715300923195,9805.756144186527,9885.060546875,5296
2017-12-28 00:00:00-05:00,9796.424875827815,9889.724160359508,9791.75991160123,9861.734375,4338
2017-12-29 00:00:00-05:00,9829.081381116343,10052.999703989424,9829.081381116343,10034.33984375,9316
2018-01-02 00:00:00-05:00,9894.391566155531,9964.366046821411,9507.199439804324,9521.1943359375,13583
2018-01-03 00:00:00-05:00,9488.538046993312,9488.538046993312,9217.970098750631,9241.294921875,13030
2018-01-04 00:00:00-05:00,9138.665930900399,9227.300261011225,9106.011177701674,9194.6455078125,9041
2018-01-05 00:00:00-05:00,9064.026008637878,9115.34061805374,8896.087286913245,8919.412109375,13600
2018-01-08 00:00:00-05:00,8914.7474609375,8924.077390252976,8798.123344494048,8816.783203125,6849
2018-01-09 00:00:00-05:00,8760.804524136447,8891.42354792549,8732.81473332451,8812.119140625,11186
2018-01-10 00:00:00-05:00,8933.40731020921,9045.366461877627,8868.0978050693,8877.427734375,13069
2018-01-11 00:00:00-05:00,8826.113151321084,8868.09783333054,8695.494140625,8695.494140625,9819
2018-01-12 00:00:00-05:00,8723.484958261986,8746.809784353596,8476.241801690925,8513.5615234375,10851
2018-01-16 00:00:00-05:00,8336.292900778277,8653.5105377413,8205.673873793501,8578.87109375,21732
2018-01-17 00:00:00-05:00,8471.57651073835,8583.535671673219,8261.653083985471,8308.302734375,16382
2018-01-18 00:00:00-05:00,8340.957340851603,8401.601885276139,8242.993076781197,8298.97265625,13878
2018-01-19 00:00:00-05:00,8228.999926882445,8345.624075506063,8187.015233377942,8224.3349609375,11304
2018-01-22 00:00:00-05:00,8228.999227674649,8256.989020966059,7963.09619140625,7963.09619140625,11600
2018-01-23 00:00:00-05:00,7888.456086359797,7897.786016680743,7743.842166385135,7767.1669921875,12205
2018-01-24 00:00:00-05:00,7725.18223105112,8047.064824011583,7664.537684551322,7916.44580078125,24933
2018-01-25 00:00:00-05:00,7757.836726217831,8005.079869025735,7748.506796300551,7930.4404296875,17806
2018-01-26 00:00:00-05:00,7795.157258112981,7846.471878004808,7575.903882211539,7580.56884765625,16423
2018-01-29 00:00:00-05:00,7617.888240515425,7725.182441086065,7566.573622851206,7683.19775390625,16669
2018-01-30 00:00:00-05:00,7893.120084152448,7986.4193759273,7767.166040256398,7860.46533203125,22955
2018-01-31 00:00:00-05:00,7739.176450441209,7921.110074050135,7687.861838654077,7781.1611328125,18706
2018-02-01 00:00:00-05:00,7949.100467652867,8047.064733979575,7729.847109683569,7972.42529296875,18025
2018-02-02 00:00:00-05:00,8065.7247372453385,8462.246774646064,8014.410120640539,8443.5869140625,33309
2018-02-05 00:00:00-05:00,8681.50004205987,9460.54921294864,8270.983113687345,9423.2294921875,58210
2018-02-06 00:00:00-05:00,9847.740413551166,9978.35942424725,8662.839387950979,8695.494140625,58525
2018-02-07 00:00:00-05:00,8779.463820732613,9036.036886694514,8504.23089542803,9022.0419921875,30681
2018-02-08 00:00:00-05:00,8947.402959204179,10178.953731482545,8938.073029111161,10155.62890625,54236
2018-02-09 00:00:00-05:00,9749.777062982394,10850.70882703208,9437.224401154728,9670.47265625,70669
2018-02-12 00:00:00-05:00,9376.580145955695,9595.833512552668,8952.06830850198,9134.001953125,49401
2018-02-13 00:00:00-05:00,9306.604770555807,9343.924488933975,8952.067445963205,9017.376953125,20762
2018-02-14 00:00:00-05:00,9161.990155992304,9180.650013743814,8462.24549031061,8485.5703125,33694
2018-02-15 00:00:00-05:00,8280.31385429484,8546.216890742618,8047.065576709069,8056.3955078125,30666
2018-02-16 00:00:00-05:00,8117.040673659945,8187.015162225979,7883.792378439832,8126.37060546875,33687
2018-02-20 00:00:00-05:00,8233.662540624551,8242.992469849054,7893.1201239301645,8107.70849609375,28498
2018-02-21 00:00:00-05:00,7991.08492247699,8173.0185546875,7743.841781267836,8173.0185546875,30701
2018-02-22 00:00:00-05:00,8056.396140428459,8233.664845313393,7935.10702655982,8159.025390625,33983
2018-02-23 00:00:00-05:00,7981.754945108407,8079.719208023238,7678.5322265625,7678.5322265625,29203
2018-02-26 00:00:00-05:00,7566.573208853508,7585.233068801359,7375.309644388037,7379.974609375,23611
2018-02-27 00:00:00-05:00,7370.644584841845,7650.54248046875,7328.659900497809,7650.54248046875,36119
2018-02-28 00:00:00-05:00,7515.25883026397,7799.821703414871,7435.954422992407,7795.15673828125,32693
2018-03-01 00:00:00-05:00,7776.49693004667,8382.94240149602,7673.86769641678,8168.35400390625,58579
2018-03-02 00:00:00-05:00,8457.581864002932,8555.546132697948,7911.780938416422,7953.765625,43462
2018-03-05 00:00:00-05:00,8065.724701648622,8154.359039029377,7627.2179798701545,7701.857421875,29385
2018-03-06 00:00:00-05:00,7589.8980972917625,7743.841943149555,7515.2586568758625,7599.22802734375,29458
2018-03-07 00:00:00-05:00,7767.166356244203,7809.151039250928,7519.923222982375,7543.248046875,30512
2018-03-08 00:00:00-05:00,7459.278777309399,7543.248144408566,7403.299199243286,7426.6240234375,21506
2018-03-09 00:00:00-05:00,7268.0148740481445,7300.669626370569,7002.111890851261,7006.77685546875,23725
2018-03-12 00:00:00-04:00,6932.137738202069,6978.787386507601,6829.508511929898,6904.14794921875,24080
2018-03-13 00:00:00-04:00,6932.137837276931,7216.70069600768,6829.508609537972,7156.05615234375,42014
2018-03-14 00:00:00-04:00,7048.762178439635,7258.685605328968,7034.767283313679,7170.05126953125,33575
2018-03-15 00:00:00-04:00,7146.726400477965,7268.015490825503,7062.757030237362,7198.041015625,23922
2018-03-16 00:00:00-04:00,7160.720653165721,7263.349874253438,7104.7410780269665,7249.35498046875,18463
2018-03-19 00:00:00-04:00,7454.613397113348,7902.449996689618,7454.613397113348,7706.521484375,47037
2018-03-20 00:00:00-04:00,7706.522059594132,7785.826463355088,7589.897936416254,7650.54248046875,25688
2018-03-21 00:00:00-04:00,7708.97826235487,7844.5515610863995,7493.930960918652,7751.052734375,28912
2018-03-22 00:00:00-04:00,8050.250802097964,8344.772172906425,7905.327587890625,8321.3974609375,55064
2018-03-23 00:00:00-04:00,8340.095523165019,8994.587324310254,8279.321284487247,8980.5625,51590
2018-03-26 00:00:00-04:00,8447.620175540971,8877.714838601165,7947.401382634007,7980.1259765625,52743
2018-03-27 00:00:00-04:00,7807.1519568790045,8957.187514598905,7802.47701558746,8756.1650390625,52199
2018-03-28 00:00:00-04:00,8896.413457697088,9261.05888581079,8639.291681463068,9050.6865234375,70207
2018-03-29 00:00:00-04:00,8905.763764576513,9172.235436272504,8298.021355445308,8569.16796875,49838
2018-04-02 00:00:00-04:00,8742.142231951788,9564.932089076661,8629.943615071123,9284.435546875,59310
2018-04-03 00:00:00-04:00,9060.037074860318,9499.48159758316,8877.714347347648,8994.587890625,52185
2018-04-04 00:00:00-04:00,9522.856056925122,9550.905706577332,8489.693961402074,8569.16796875,52154
2018-04-05 00:00:00-04:00,8321.397918109418,8620.594247749308,8279.323434253809,8438.271484375,34166
2018-04-06 00:00:00-04:00,8700.067400439983,9181.58644517148,8461.645349165163,9064.712890625,52186
2018-04-09 00:00:00-04:00,8821.616236622995,8919.790026219753,8335.422231000954,8887.0654296875,41858
2018-04-10 00:00:00-04:00,8466.319821199586,8653.317498089693,8209.19801547569,8316.7216796875,46517
2018-04-11 00:00:00-04:00,8442.946703410982,8461.646474625624,8171.800020798669,8428.921875,32544
2018-04-12 00:00:00-04:00,8279.322202873997,8298.021970695281,8050.250047063253,8148.423828125,31498
2018-04-13 00:00:00-04:00,8017.526180833274,8368.14685929537,7980.1266417973175,8255.9482421875,38149
2018-04-16 00:00:00-04:00,8101.674514770508,8246.597717285156,7984.800964355469,8078.2998046875,25353
2018-04-17 00:00:00-04:00,7839.877730210425,7881.952208190088,7503.281906373127,7564.05615234375,30550
2018-04-18 00:00:00-04:00,7550.031586546865,7666.905140518179,7437.832974734404,7521.98193359375,23056
2018-04-19 00:00:00-04:00,7624.829568820119,7797.802403919042,7578.080153928518,7708.978515625,30912
2018-04-20 00:00:00-04:00,7779.104118413434,8167.124335858335,7765.079291276871,8073.62548828125,33520
2018-04-23 00:00:00-04:00,7980.125305455759,8283.996509237028,7881.9515319264265,8153.09814453125,26929
2018-04-24 00:00:00-04:00,8040.900650971397,8835.640831590663,7998.826170820966,8662.66796875,51039
2018-04-25 00:00:00-04:00,8634.618301606513,8999.263795664612,8531.769572513203,8629.943359375,48845
2018-04-26 00:00:00-04:00,8312.047061977364,8400.870961964749,8012.850767283016,8106.349609375,36661
2018-04-27 00:00:00-04:00,7755.728673772774,8227.897809427415,7746.378789898424,8082.974609375,37897
2018-04-30 00:00:00-04:00,8031.551007971758,8326.072377879918,7881.95285182793,8255.9482421875,29042
2018-05-01 00:00:00-04:00,8321.39747293739,8386.846666544763,7975.45173529842,7989.4765625,28831
2018-05-02 00:00:00-04:00,7942.726232481469,8148.423674641083,7867.927162605246,8120.3740234375,32594
2018-05-03 00:00:00-04:00,8241.922728860425,8517.744306286839,8040.900223278464,8129.72412109375,50686
2018-05-04 00:00:00-04:00,8232.573660841806,8255.948373109955,7610.806314509065,7671.58056640625,42485
2018-05-07 00:00:00-04:00,7573.406422011633,7582.756306483253,7405.108501522486,7484.58251953125,27266
2018-05-08 00:00:00-04:00,7536.006546067983,7666.9049227986925,7456.532531624339,7512.6318359375,29414
2018-05-09 00:00:00-04:00,7456.532767384322,7545.356668688587,7246.160369558433,7255.51025390625,25889
2018-05-10 00:00:00-04:00,7190.060541038969,7208.760308375871,7021.762635006848,7040.46240234375,34151
2018-05-11 00:00:00-04:00,7073.186934757864,7152.660945260762,7012.41269143212,7059.162109375,30010
2018-05-14 00:00:00-04:00,7012.412811563748,7059.162230307506,6890.864322829976,7021.7626953125,33261
2018-05-15 00:00:00-04:00,7194.736005645437,7367.708866080057,7180.711179123711,7255.51025390625,36431
2018-05-16 00:00:00-04:00,7236.809714037861,7241.484655713596,7063.836872035665,7115.26123046875,21748
2018-05-17 00:00:00-04:00,7194.735565442996,7311.609112639926,7040.462483143048,7204.08544921875,30077
2018-05-18 00:00:00-04:00,7278.884294514766,7349.00842066616,7213.435110106798,7311.60888671875,23398
2018-05-21 00:00:00-04:00,7143.312098707737,7288.235315370001,7049.813249248212,7190.0615234375,30561
2018-05-22 00:00:00-04:00,7096.561726334951,7260.184691039644,7059.162191545308,7222.78515625,30345
2018-05-23 00:00:00-04:00,7386.408098076445,7391.08303991067,7040.46240234375,7040.46240234375,57630
2018-05-24 00:00:00-04:00,7049.812362802353,7264.859689519136,7012.412827721173,7054.4873046875,25076
2018-05-25 00:00:00-04:00,7054.4878549366695,7096.562335184801,6956.31406769103,7035.7880859375,21909
2018-05-29 00:00:00-04:00,7129.286758542999,7250.835254098487,7007.738262987513,7124.61181640625,34643
2018-05-30 00:00:00-04:00,7049.812391274732,7096.5618103150155,6937.613785578052,6970.33837890625,21286
2018-05-31 00:00:00-04:00,6984.363144073996,7045.13738829954,6853.464771895903,6989.0380859375,28322
2018-06-01 00:00:00-04:00,6886.189700863487,6895.539585046601,6647.767654194079,6661.79248046875,28249
2018-06-04 00:00:00-04:00,6610.3673275114825,6619.717210577269,6479.468964590463,6488.81884765625,23597
2018-06-05 00:00:00-04:00,6446.745040893555,6512.194229125977,6395.3206787109375,6432.72021484375,27029
2018-06-06 00:00:00-04:00,6409.345163845486,6502.843999204282,6311.17138671875,6311.17138671875,30049
2018-06-07 00:00:00-04:00,6315.846813593863,6563.618746325525,6311.1718714668505,6460.77001953125,44670
2018-06-08 00:00:00-04:00,6572.96799445273,6610.367527849331,6442.069627564624,6465.4443359375,21262
2018-06-11 00:00:00-04:00,6493.494877847893,6493.494877847893,6371.9463776145985,6418.69580078125,21645
2018-06-12 00:00:00-04:00,6390.645613269693,6414.020322901258,6301.821716669749,6320.521484375,30499
2018-06-13 00:00:00-04:00,6292.472530753786,6362.5966674263755,6184.94885452248,6329.8720703125,44572
2018-06-14 00:00:00-04:00,6245.722036966463,6250.396978610899,6105.473787633384,6133.5234375,43568
2018-06-15 00:00:00-04:00,6203.647735112028,6287.796687057783,6161.573259139151,6194.2978515625,37855
2018-06-18 00:00:00-04:00,6311.171474226986,6376.620659885637,6194.297928407968,6208.32275390625,28654
2018-06-19 00:00:00-04:00,6446.745103705107,6502.844408450909,6264.42236328125,6264.42236328125,32140
2018-06-20 00:00:00-04:00,6185.173333866321,6194.55191359925,6053.873217605323,6128.90185546875,28535
2018-06-21 00:00:00-04:00,6086.698106109118,6330.541173534137,6072.630236834599,6293.02685546875,31918
2018-06-22 00:00:00-04:00,6232.06577706988,6405.569489448801,6222.6871980223705,6353.9873046875,21964
2018-06-25 00:00:00-04:00,6504.044639809617,6940.148570236651,6485.287481511681,6761.95556640625,65673
2018-06-26 00:00:00-04:00,6696.305500503679,6771.334133562544,6569.694682216845,6691.6162109375,30808
2018-06-27 00:00:00-04:00,6602.520060687795,6972.973956138318,6513.423554187037,6954.216796875,52469
2018-06-28 00:00:00-04:00,6991.730926640301,7033.93453384336,6710.373545286566,6780.712890625,44451
2018-06-29 00:00:00-04:00,6682.238124823553,6757.266763418063,6583.76303666826,6747.88818359375,30264
2018-07-02 00:00:00-04:00,6926.080671633291,6972.973567175832,6593.14111328125,6593.14111328125,29985
2018-07-03 00:00:00-04:00,6532.18069927509,6841.67382644821,6522.802119663784,6827.60595703125,20368
2018-07-05 00:00:00-04:00,6696.305811731009,6804.159476765893,6560.316407991374,6574.38427734375,33648
2018-07-06 00:00:00-04:00,6541.559380830224,6574.384409981343,6260.201988106343,6283.6484375,33483
2018-07-09 00:00:00-04:00,6180.484040972088,6250.823388934593,6100.76611328125,6100.76611328125,24706
2018-07-10 00:00:00-04:00,6086.697917418446,6157.037261610493,6049.183600516021,6091.38720703125,23814
2018-07-11 00:00:00-04:00,6236.7556929154825,6250.823562899503,6119.52344304865,6189.86279296875,36596
2018-07-12 00:00:00-04:00,6100.765581354749,6119.522739175978,5870.990398044693,5875.6796875,35563
